anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2018,1817032,F,Mexicana,Veracruz,1997-05-18,Nuevo,Itzimná,Siglo Xxi,"Calle 21 216, Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1815016,F,Mexicana,Monterrey,2001-06-06,Nuevo,Brisas,Cbtis 126 Campeche,"24902, Calle 22-a 4100, Fátima, 24902 Calkiní, Camp.",Ingeniería,Psicología,Matutino,Enero-Abril
2018,1837043,F,Mexicana,Chihuahua,1998-04-02,Repetidor,Mulsay,Conalep Merida,"Tablaje Catastral 31,800, Col. Polígono Chuburná, Entre Los Km 38 Y 39 Del Periférico Poniente, Mérida, Yucatán",Licenciatura,Ingeniería Civil,Matutino,Mayo-Agosto
2018,1804027,F,Mexicana,Quintana Roo,1999-06-07,Equivalencia,Montes De Amé,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Gastronomía,Matutino,Mayo-Agosto
2018,1816017,F,Mexicana,Tabasco,2002-06-08,Reinscrito,Altabrisa,Cobay Acanceh,"21 Sn, Colonia Las Palmas, Acanceh, Yucatán, México",Licenciatura,Criminología,Matutino,Septiembre-Diciembre
2018,1813023,F,Mexicana,Veracruz,1997-02-10,Nuevo,San Antonio Kaua,Universidad Cnci,"Calle 56 No. 508 Altos Centro, Mérida",Ingeniería,Nutrición,Matutino,Septiembre-Diciembre
2018,1817034,F,Mexicana,Yucatán,1995-10-16,Reinscrito,Mulsay,Universidad Tecmilenio,"Calle 53 Diagonal S/n, 97302 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817039,M,Mexicana,Canada,2005-07-10,Reinscrito,Wallis,Plantel Cobay San Jose Tzal,"Calle 21, 97315 San José Tzal, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1836030,F,Mexicana,Chiapas,1996-04-10,Repetidor,Centro,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Licenciatura,Gastronomía,Vespertino,Septiembre-Diciembre
2018,1817042,F,Mexicana,Michoacán,1998-03-23,Repetidor,San Ramón Norte,Alianza De Camioneros,"C. 64 602, Entre 75, 97000 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817024,F,Mexicana,Canada,1996-02-09,Nuevo,Jardines Del Norte,Cecyte,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817046,M,Mexicana,Aguascalientes,2003-07-02,Equivalencia,Altabrisa,Universidad Cnci,"Calle 56 No. 508 Altos Centro, Mérida",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817046,M,Mexicana,Tamaulipas,1999-12-28,Repetidor,Juan Pablo Ii,Colegio Bachilleres De Tabasco 46,"Villa Las Flores, 86780 Jonuta, Tab.",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1801017,M,Mexicana,Ciudad De Mexico,1999-03-09,Equivalencia,Centro,Colegio De Bachilleres No. 8 Tabasco,"Av. Monte Cristo Sn, Las Lomas, 86980 Emiliano Zapata, Tab.",Ingeniería,Arquitectura,Vespertino,Enero-Abril
2018,1817046,M,Mexicana,Campeche,2003-03-21,Nuevo,San Ramón Norte,Cbtis 80,"Calle 27 369, Edesio Carrillo Puerto, 97430 Motul De Carrillo, 97430",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1812014,M,Mexicana,Baja California,2004-03-25,Equivalencia,Las Américas,Universidad De Mundo Maya,"Calle 51 Por 50 Y 48 #472 Col. Centro, C.p.97000, Mérida, Yucatán",Ingeniería,Contabilidad,Matutino,Mayo-Agosto
2018,1812048,M,Mexicana,San Lorenzo,2003-05-23,Reinscrito,Montes De Amé,Serapio Rendón,"Calle 46-b Serapio Rendon, Mérida, Yucatán Cp. 97285",Ingeniería,Contabilidad,Matutino,Enero-Abril
2018,1817042,M,Mexicana,Campeche,2002-12-16,Reinscrito,Bojórquez,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817020,F,Mexicana,Puebla,2001-02-12,Reinscrito,Altabrisa,Cobay Sotuta,"Calle 20 X 11 Carretera A Tibolón, 40 X 11, 97690 Sotuta, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817021,M,Mexicana,San Lorenzo,1998-12-28,Equivalencia,Miguel Alemán,Colegio Americano,"C. 72 499, Barrio De Santiago, Centro, 97000 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1812001,M,Mexicana,San Lorenzo,1997-05-20,Nuevo,Wallis,Colegio San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Ingeniería,Contabilidad,Vespertino,Enero-Abril
2018,1817040,M,Mexicana,Tabasco,1995-01-09,Repetidor,Mulsay,Preparatoria Estatal No. 9,"Yuc 31, 97880 Oxkutzcab, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1809034,F,Mexicana,San Lorenzo,1996-01-10,Equivalencia,Chuburná De Hidalgo,Cobay Progreso,"C. 37 Entre 72 Y 74, Centro, 97320 Progreso, Yuc.",Ingeniería,Enfermería,Matutino,Septiembre-Diciembre
2018,1814015,F,Mexicana,Ciudad De Mexico,2004-12-25,Nuevo,Montecristo,Cobay Tixkokob,"97470 Tixkokob, Yucatán",Ingeniería,Administración De Empresas,Matutino,Septiembre-Diciembre
2018,1817028,F,Mexicana,Ciudad De Mexico,2005-06-29,Reinscrito,Francisco De Montejo,Plantel Cobay San Jose Tzal,"Calle 21, 97315 San José Tzal, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1809023,M,Mexicana,Michoacán,2000-05-24,Repetidor,Altabrisa,Cobay Hunucma,"Calle 26 No. Sn, Colonia Itzimna, Hunucmá, Yucatán",Licenciatura,Enfermería,Vespertino,Enero-Abril
2018,1817015,F,Mexicana,Puebla,2000-10-12,Reinscrito,Bojórquez,Cobay Hunucma,"Calle 26 No. Sn, Colonia Itzimna, Hunucmá, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1831045,F,Mexicana,Aguascalientes,1995-08-22,Equivalencia,San Ramón Norte,Carlos Castillo Peraza,"Calle 51, Francisco De Montejo, Mérida, Yucatán",Licenciatura,Educación,Matutino,Mayo-Agosto
2018,1817048,M,Mexicana,Aguascalientes,2000-06-23,Repetidor,Emiliano Zapata Sur,Preparatoria 11,"Calle 59-c Lote 950, 97000 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817026,F,Mexicana,Tamaulipas,2001-04-11,Nuevo,Mulsay,Cobay Tekax,"Calle 55 S/n X 78 Y 84 Fraccionamiento Vivah, 97970 Tekax, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817010,F,Mexicana,Quintana Roo,2004-09-24,Nuevo,Miguel Alemán,Uabic,"Calle 185 20, 97315 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1837015,M,Mexicana,Yucatán,1996-01-31,Nuevo,Juan Pablo Ii,Cobach Cozumel,"50 Avenida Sur, C. 27 Sur, San Miguel I, 77666 Cozumel, Q.r.",Ingeniería,Ingeniería Civil,Vespertino,Enero-Abril
2018,1817036,F,Mexicana,Tamaulipas,2003-07-08,Reinscrito,Chuburná De Hidalgo,Centro Universitario Montejo,"Calle 60 No. 106 X 21 Y 23, 97205 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817029,F,Mexicana,Puebla,2005-11-09,Repetidor,San Ramón Sur,Victor Manuel Cervera Pacheco,"C. 12-d 2a, 97370 Kanasín, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817050,F,Mexicana,Canada,2004-04-21,Equivalencia,Xoclán,Cbta 165,"C. 30 102, Guadalupe, 97540 Izamal, Yuc.",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1804028,F,Mexicana,San Lorenzo,1996-12-03,Reinscrito,Pensiones,Preparatoria Abierta Calafia,"Calle Del Barro, Av. Poblado Islas Agrarias # 1201, 21600 Mexicali, B.c.",Licenciatura,Gastronomía,Vespertino,Enero-Abril
2018,1809040,F,Mexicana,Veracruz,2000-03-06,Nuevo,San Ramón Sur,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Enfermería,Matutino,Mayo-Agosto
2018,1817030,M,Mexicana,Campeche,1995-01-01,Repetidor,Dolores Otero,Imei - Ciudad De Mexico,"Calle 4 242, 08100 Ciudad De México, México",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1809044,F,Mexicana,Tamaulipas,1999-11-12,Nuevo,Temozón Norte,Pronace,"Calle 62 #685 X 45 Y 43, Fracc. Pedregales, C.p. 97300, Cd. Caucel",Ingeniería,Enfermería,Vespertino,Mayo-Agosto
2018,1817016,M,Mexicana,Chihuahua,2001-04-02,Repetidor,Ciudad Caucel,Prepa Abierta,"Calle 31-a Por 8, Col. San Esteban, C. P. 97149, Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817019,M,Mexicana,Sinaloa,1999-09-01,Equivalencia,Emiliano Zapata Sur,Cobay Ticul,"C. 41 X 24 Y 24a Col. Santiago, 97370 Kanasín, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817027,M,Mexicana,Yucatán,2001-02-24,Equivalencia,Xoclán,Colegio Manuel Sanchez Marmol,"Carlos Alberto Madrazo 90, 86800 Teapa, Tabasco",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1828038,M,Mexicana,Monterrey,2005-06-26,Repetidor,Jardines Del Norte,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Licenciatura,Psicología,Vespertino,Enero-Abril
2018,1817002,F,Mexicana,Puebla,1997-10-25,Reinscrito,Mulsay,Universidad Mexico Americana Del Norte A.c.,"Primera S/n, Col. Círculo, Cp 88640, Reynosa, Tamaulipas, México",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817018,F,Mexicana,Campeche,2002-10-04,Reinscrito,García Ginerés,Colegio Yucatan,"Calle 26 #254 X 37, Limones, Cp 97219, Mérida, Yucatán, México.",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817044,F,Mexicana,Tabasco,1996-01-26,Equivalencia,Las Américas,Cobay Seye,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.p. 97570.",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817014,M,Mexicana,Puebla,1998-02-25,Nuevo,Francisco De Montejo,Colegio De Bachilleres Chiapas,"Blvrd Presa Chicoasén 950, Amp Las Palmas, 29044 Tuxtla Gutiérrez, Chis.",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1836022,M,Mexicana,San Lorenzo,2005-01-11,Reinscrito,Brisas,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Ingeniería,Gastronomía,Vespertino,Septiembre-Diciembre
2018,1812046,M,Mexicana,Aguascalientes,2000-12-06,Repetidor,Temozón Norte,Preparatoria #5 Agustin Franco Villanueva,"Calle 67 Por 50, 97000 Mérida, Yucatán",Licenciatura,Contabilidad,Vespertino,Enero-Abril
2018,1810040,F,Mexicana,Monterrey,2004-12-24,Repetidor,Campestre,Cobay Tekax,"Calle 55 S/n X 78 Y 84 Fraccionamiento Vivah, 97970 Tekax, Yucatán",Licenciatura,Fisioterapia,Matutino,Mayo-Agosto
2018,1817034,F,Mexicana,Quintana Roo,2004-06-18,Reinscrito,Itzimná,Cobay Valladolid,"Calle 32 S/n, Fernando Novelo, 97780 Valladolid, Yucatan",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1809050,F,Mexicana,Monterrey,2000-05-12,Reinscrito,Emiliano Zapata Sur,Siglo Xxi,"Calle 21 216, Mérida, Yucatán",Ingeniería,Enfermería,Vespertino,Mayo-Agosto
2018,1832010,M,Mexicana,Canada,1998-10-17,Repetidor,Miguel Alemán,Cobay Ticul,"C. 41 X 24 Y 24a Col. Santiago, 97370 Kanasín, Yucatán",Ingeniería,Contabilidad,Matutino,Septiembre-Diciembre
2018,1817039,M,Mexicana,Chiapas,1995-07-31,Equivalencia,Dzityá,Cobay Valladolid,"Calle 32 S/n, Fernando Novelo, 97780 Valladolid, Yucatan",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1810049,M,Mexicana,Monterrey,2001-10-03,Equivalencia,Centro,Enep Unam Sep,"Av. Observatorio 170, Observatorio, Miguel Hidalgo, 11860 Ciudad De México, Cdmx.",Licenciatura,Fisioterapia,Matutino,Septiembre-Diciembre
2018,1817015,M,Mexicana,Monterrey,2000-09-05,Repetidor,Salvador Alvarado Sur,Cobay Chicxulub Pueblo,"Calle 12 X 15 Y 17 Carretera Hacienda Guadalupe, 97340 Chicxulub, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1837047,M,Mexicana,Quintana Roo,2002-04-04,Repetidor,Mulsay,Bachillerato Comunitario Samahil,"97810 Samahil, Yuc.",Ingeniería,Ingeniería Civil,Matutino,Enero-Abril
2018,1817012,M,Mexicana,Baja California,2005-11-11,Nuevo,Dzityá,Universidad Autonoma Del Carmen,"C. 56 4, Benito Juárez, 24180 Cdad. Del Carmen, Camp.",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1825045,M,Mexicana,Aguascalientes,1996-08-04,Equivalencia,Dzityá,Prepa Abierta,"Calle 31-a Por 8, Col. San Esteban, C. P. 97149, Mérida, Yucatán",Licenciatura,Nutrición,Vespertino,Enero-Abril
2018,1817014,F,Mexicana,Canada,1999-04-17,Equivalencia,Montes De Amé,Centro Educativo Siglo Xxi,"C. 21 216, Entre 60 Y 62, Zona Dorada Ii, 97226 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817026,F,Mexicana,Chiapas,1999-04-07,Equivalencia,Itzimná,Cecyte Quintana Roo,"C. 4 Pte. S/n, Maya Pax, Mayapax, 77780 Tulum, Q.r.",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1815006,F,Mexicana,Baja California,1997-03-08,Reinscrito,Miguel Alemán,Cesmac,"C. 65 627, Parque Santiago, Centro, 97000 Centro, Yuc.",Ingeniería,Psicología,Vespertino,Mayo-Agosto
2018,1817048,M,Mexicana,Aguascalientes,2005-01-08,Reinscrito,Montes De Amé,Prepa Acanceh,"Acanceh, 97380 112 Calle 25, 97380 Acanceh, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817033,M,Mexicana,Sinaloa,2001-05-18,Nuevo,Xoclán,Cobay Chicxulub Pueblo,"Calle 12 X 15 Y 17 Carretera Hacienda Guadalupe, 97340 Chicxulub, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1814012,M,Mexicana,Tamaulipas,1997-02-08,Repetidor,Juan Pablo Ii,Preparatoria Mexico,"C. 72 453, 97000 Mérida, Yucatán",Ingeniería,Administración De Empresas,Matutino,Enero-Abril
2018,1817041,M,Mexicana,Yucatán,1995-05-04,Reinscrito,Ciudad Caucel,Cobay Kanasin,"Calle 14 S/n X 33, 97370 Kanasín, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1820011,M,Mexicana,Sinaloa,2000-10-02,Repetidor,Centro,Salvador Alvarado,"Cll 20 302, 97205 Mérida, Yucatán",Licenciatura,Arquitectura,Vespertino,Enero-Abril
2018,1809009,F,Mexicana,Ciudad De Mexico,1999-07-05,Nuevo,Nueva Kukulcán,Cbta 165,"C. 30 102, Guadalupe, 97540 Izamal, Yuc.",Licenciatura,Enfermería,Matutino,Enero-Abril
2018,1801039,M,Mexicana,Tabasco,2004-07-01,Nuevo,Pensiones,Cobay Tixpeual,"C. 25 Entre 17 Y 19, 97386 Tixpéhual, Yucatán",Ingeniería,Arquitectura,Vespertino,Septiembre-Diciembre
2018,1816045,M,Mexicana,Campeche,2005-07-14,Nuevo,Jardines Del Norte,Cedart Ermilo Abreu Gómez,"Calle 21, Periférico Poniente, Colonia San Juan Bautista, 97200 Mérida, Yuc.",Ingeniería,Criminología,Matutino,Enero-Abril
2018,1833034,F,Mexicana,Veracruz,1999-04-20,Equivalencia,Brisas,Colegio Del Golfo De Merida,"Av. Itzaes No. 476-p Col. Centro, 97000 Mérida, Yucatán",Licenciatura,Diseño De Modas,Vespertino,Enero-Abril
2018,1832024,M,Mexicana,Chiapas,2003-01-15,Repetidor,Bojórquez,Jose Vasconcelos,"Calle 59, 615e X 80 Y 82, 97000 Mérida, Yucatán",Licenciatura,Contabilidad,Vespertino,Septiembre-Diciembre
2018,1806003,F,Mexicana,Tamaulipas,1999-12-19,Repetidor,Juan Pablo Ii,Upp Prepa,"Av Jacinto Canek 739, Paseo De Las Fuentes, 97230 Mérida, Yucatán",Ingeniería,Diseño De Modas,Matutino,Septiembre-Diciembre
2018,1814045,M,Mexicana,Tabasco,1999-04-10,Repetidor,Pensiones,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Administración De Empresas,Vespertino,Mayo-Agosto
2018,1817049,M,Mexicana,Chihuahua,1998-12-25,Nuevo,San Ramón Norte,Cbtis 120 Mérida,"C. 13 101 Por 60, Loma Bonita, 97205 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1809023,M,Mexicana,Baja California,2000-02-28,Equivalencia,Nueva Kukulcán,Ibcey,"Calle 31b #360 X 26 Y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Licenciatura,Enfermería,Vespertino,Enero-Abril
2018,1812020,M,Mexicana,Baja California,1996-01-11,Equivalencia,Chuburná De Hidalgo,Rogers Hall,"Calle 21 No. 131 X 32 Y 36 Col. Buenavista, Mérida, Yucatán",Ingeniería,Contabilidad,Matutino,Mayo-Agosto
2018,1832035,M,Mexicana,Quintana Roo,2002-11-07,Reinscrito,Xoclán,Prepa Abierta,"Calle 31-a Por 8, Col. San Esteban, C. P. 97149, Mérida, Yucatán",Licenciatura,Contabilidad,Vespertino,Enero-Abril
2018,1817005,F,Mexicana,Yucatán,2002-10-26,Repetidor,San Antonio Kaua,Colegio San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817009,M,Mexicana,Veracruz,1995-10-09,Equivalencia,Emiliano Zapata Sur,Educacion Integral Y Activa Edai,"Av. Yucatán No. 524-1 X 22 Y 24, Maya, 97134 Mérida, Yucatán,",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817012,M,Mexicana,Michoacán,1997-09-04,Repetidor,Temozón Norte,Instituto Patria,"Periférico Norte Km. 2.5, San Ramón Nte, 97117 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1815034,F,Mexicana,Baja California,2005-05-12,Equivalencia,Mayapán,Cbtis 28 Cozumel,"Antonio González Fernández. 600, 10 De Abril, 77622 Cozumel, Q.r.",Ingeniería,Psicología,Vespertino,Mayo-Agosto
2018,1817038,F,Mexicana,Tamaulipas,2003-01-31,Reinscrito,García Ginerés,Ibcey,"Calle 31b #360 X 26 Y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817006,F,Mexicana,Campeche,1996-04-17,Equivalencia,Montes De Amé,Cobay Cuzama,"Km 2 Carretera Cuzama Homun, Cuzamá, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817027,F,Mexicana,Veracruz,1997-11-08,Nuevo,Jardines Del Norte,Cobay Buctoztz,"Calle 4, 21 Y 25, C. 4 Sn, Centro, 97620 Buctzotz, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1810014,M,Mexicana,Yucatán,1999-08-03,Equivalencia,Miguel Alemán,Centro Educativo Siglo Xxi,"C. 21 216, Entre 60 Y 62, Zona Dorada Ii, 97226 Mérida, Yuc.",Licenciatura,Fisioterapia,Matutino,Mayo-Agosto
2018,1817001,F,Mexicana,Veracruz,1996-08-01,Equivalencia,Bojórquez,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1816037,F,Mexicana,Canada,1997-03-08,Nuevo,Salvador Alvarado Sur,Ineve,"S. Lorenzo 141, Tlacoquemecatl Del Valle, Benito Juárez, 03200 Ciudad De México, México",Ingeniería,Criminología,Vespertino,Mayo-Agosto
2018,1817003,M,Mexicana,Campeche,1998-07-19,Reinscrito,Salvador Alvarado Sur,Uabic,"Calle 185 20, 97315 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1812027,M,Mexicana,Chiapas,2004-12-02,Reinscrito,Bojórquez,Enep Unam Sep,"Av. Observatorio 170, Observatorio, Miguel Hidalgo, 11860 Ciudad De México, Cdmx.",Ingeniería,Contabilidad,Vespertino,Enero-Abril
2018,1817023,F,Mexicana,Chihuahua,1995-04-30,Repetidor,Brisas,Uvm,"Calle 79 500, Dzityá Polígono, 97302 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1833019,F,Mexicana,Sinaloa,2000-03-20,Equivalencia,Mayapán,Cobay Seye,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.p. 97570.",Ingeniería,Diseño De Modas,Vespertino,Enero-Abril
2018,1833014,F,Mexicana,Quintana Roo,2003-10-12,Reinscrito,Las Américas,Ceic Playa Del Carmen,"Calle 22 Nte, Entre 50 Y, Calle 55 Pte. &, Ejidal, 77712 Playa Del Carmen, Q.r.",Licenciatura,Diseño De Modas,Vespertino,Septiembre-Diciembre
2018,1817001,F,Mexicana,Quintana Roo,1995-07-27,Repetidor,México,La Salle Boullewares,"Colina De La Rumorosa No.70 Fracc. Boulevares, Naucalpan, Estado De México.",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1810038,F,Mexicana,Aguascalientes,1998-12-03,Repetidor,Campestre,Cobay Valladolid,"Calle 32 S/n, Fernando Novelo, 97780 Valladolid, Yucatan",Ingeniería,Fisioterapia,Matutino,Mayo-Agosto
2018,1814004,M,Mexicana,Veracruz,1996-12-28,Repetidor,Nueva Kukulcán,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Licenciatura,Administración De Empresas,Vespertino,Septiembre-Diciembre
2018,1815050,M,Mexicana,Aguascalientes,1996-05-12,Equivalencia,Ciudad Caucel,Prepa 7,"Calle 12, 97149 Mérida, Yucatán",Ingeniería,Psicología,Matutino,Septiembre-Diciembre
2018,1801010,F,Mexicana,Michoacán,2004-07-23,Repetidor,Temozón Norte,David Alfaro Siqueiros Miraflores,"Calle 15 230, Col. Miraflores, Cp 97179, Mérida, Yucatán",Licenciatura,Arquitectura,Matutino,Septiembre-Diciembre
2018,1825014,F,Mexicana,Canada,2000-06-07,Equivalencia,Centro,Inci - Aleman,"Calle 31-a 520, 97140 Mérida, Yucatán",Ingeniería,Nutrición,Vespertino,Mayo-Agosto
2018,1827029,M,Mexicana,Ciudad De Mexico,1995-11-21,Nuevo,San Ramón Sur,Cobay Progreso,"C. 37 Entre 72 Y 74, Centro, 97320 Progreso, Yuc.",Licenciatura,Administración De Empresas,Vespertino,Septiembre-Diciembre
2018,1817032,M,Mexicana,Sinaloa,1996-08-14,Nuevo,San Antonio Kaua,Instituto David Alfaro,"Calle 65 230, 97179 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1832023,F,Mexicana,Monterrey,2001-04-12,Repetidor,Chuburná De Hidalgo,Telebachillerato,"C. 22 148, 97348 Yaxkukul, Yucatán",Licenciatura,Contabilidad,Matutino,Mayo-Agosto
2018,1801004,F,Mexicana,Aguascalientes,2005-08-01,Equivalencia,Brisas,Colegio Bachilleres De Tabasco 46,"Villa Las Flores, 86780 Jonuta, Tab.",Licenciatura,Arquitectura,Vespertino,Septiembre-Diciembre
2018,1804040,M,Mexicana,Aguascalientes,2001-06-04,Equivalencia,García Ginerés,Preparatoria No. 8,"C. 51, Francisco De Montejo Ii X 58 Y 60, 97203 Mérida, Yucatán",Ingeniería,Gastronomía,Matutino,Enero-Abril
2018,1836046,M,Mexicana,Chiapas,1998-11-24,Nuevo,Mulsay,Gonzalo Camara Zavala,"Calle 60 602, Col. Centro, Cp 97000, Mérida, Yucatán",Ingeniería,Gastronomía,Vespertino,Septiembre-Diciembre
2018,1832028,F,Mexicana,San Lorenzo,1999-01-23,Repetidor,Itzimná,Universidad Tecmilenio,"Calle 53 Diagonal S/n, 97302 Mérida, Yucatán",Licenciatura,Contabilidad,Vespertino,Mayo-Agosto
2018,1825013,M,Mexicana,Puebla,2004-10-04,Nuevo,Mayapán,Cecyte Quintana Roo,"C. 4 Pte. S/n, Maya Pax, Mayapax, 77780 Tulum, Q.r.",Ingeniería,Nutrición,Matutino,Mayo-Agosto
2018,1809004,M,Mexicana,Aguascalientes,1999-02-14,Repetidor,Campestre,Colegio Del Golfo De Merida,"Av. Itzaes No. 476-p Col. Centro, 97000 Mérida, Yucatán",Ingeniería,Enfermería,Matutino,Enero-Abril
2018,1817013,M,Mexicana,Chiapas,2005-09-21,Reinscrito,Salvador Alvarado Sur,Alianz Comunidad Estudiantil,"Calle 24 No 318 Y 320, San Pedro Cholul, 97138 Mérida, Yuc.",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1801017,M,Mexicana,San Lorenzo,1998-03-21,Reinscrito,Itzimná,Colegio De Estudios Universitarios Del Mayab,"C. 59 627, Barrio De Santiago, Centro, 97000 Mérida, Yuc.",Licenciatura,Arquitectura,Vespertino,Mayo-Agosto
2018,1817003,M,Mexicana,Ciudad De Mexico,1997-01-07,Repetidor,Ciudad Caucel,Ricardo Flores Magón,"Calle 21 102b X 20 Y 22, 97400 Telchac, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817023,F,Mexicana,Tamaulipas,2001-07-25,Equivalencia,Juan Pablo Ii,Educacion Integral Y Activa Edai,"Av. Yucatán No. 524-1 X 22 Y 24, Maya, 97134 Mérida, Yucatán,",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1825036,F,Mexicana,Baja California,1999-04-27,Repetidor,Dzityá,Centro Escolar Rochavi,"C. 76 11-a'-1, Residencial Pensiones Vi, 97217 Mérida, Yuc.",Ingeniería,Nutrición,Matutino,Septiembre-Diciembre
2018,1802050,F,Mexicana,Ciudad De Mexico,2005-05-15,Reinscrito,Chuburná De Hidalgo,Cbtis 126 Campeche,"24902, Calle 22-a 4100, Fátima, 24902 Calkiní, Camp.",Licenciatura,Educación,Matutino,Enero-Abril
2018,1817003,M,Mexicana,Quintana Roo,2000-07-04,Nuevo,Campestre,Colegio Educacion Y Patria,"Calle 64 X 57 Y 59 No.485, Centro, 97000 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1806013,F,Mexicana,Yucatán,2000-02-26,Equivalencia,Campestre,Colegio De Bachilleres Chiapas,"Blvrd Presa Chicoasén 950, Amp Las Palmas, 29044 Tuxtla Gutiérrez, Chis.",Ingeniería,Diseño De Modas,Matutino,Enero-Abril
